genergy,gpuls,gdpuls,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,seismic_a,seismic_b,seismoacoustic_a,seismoacoustic_b,seismoacoustic_c,shift_N,shift_W,ghazard_a,ghazard_b,ghazard_c
53900.0,320.0,-20.0,2.0,0.0,2.0,0.0,0.0,4000.0,0,1,0,1,0,0,0,1,1,0,0
66680.0,430.0,9.0,2.0,1.0,1.0,0.0,0.0,5400.0,0,1,0,1,0,0,0,1,1,0,0
43660.0,281.0,-29.0,1.0,1.0,0.0,0.0,0.0,700.0,0,1,0,1,0,0,0,1,1,0,0
11730.0,59.0,-88.0,1.0,1.0,0.0,0.0,0.0,300.0,0,1,0,1,0,0,1,0,1,0,0
6530.0,38.0,-92.0,1.0,1.0,0.0,0.0,0.0,100.0,0,1,0,1,0,0,1,0,1,0,0
9280.0,43.0,-90.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,1,0,1,0,0
86740.0,486.0,25.0,2.0,0.0,2.0,0.0,0.0,9000.0,0,1,0,1,0,0,0,1,1,0,0
92380.0,514.0,29.0,6.0,5.0,1.0,0.0,0.0,4300.0,0,1,0,1,0,0,0,1,1,0,0
52780.0,350.0,-16.0,1.0,1.0,0.0,0.0,0.0,200.0,0,1,0,1,0,0,0,1,1,0,0
56830.0,394.0,-2.0,5.0,2.0,3.0,0.0,0.0,10500.0,0,1,0,1,0,0,0,1,1,0,0
80210.0,525.0,32.0,3.0,1.0,2.0,0.0,0.0,2700.0,1,1,0,1,0,0,0,1,1,0,0
78430.0,455.0,8.0,5.0,1.0,3.0,0.0,1.0,207900.0,0,1,0,1,0,0,0,1,1,0,0
47370.0,296.0,-28.0,4.0,2.0,2.0,0.0,0.0,8800.0,0,1,0,1,0,0,0,1,1,0,0
73180.0,488.0,20.0,5.0,3.0,2.0,0.0,0.0,9600.0,0,1,0,0,1,0,0,1,1,0,0
104410.0,631.0,50.0,3.0,2.0,1.0,0.0,0.0,1600.0,0,1,0,0,1,0,0,1,1,0,0
8190.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0
3410.0,33.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0
1860.0,33.0,-30.0,1.0,0.0,1.0,0.0,0.0,4000.0,1,1,0,0,1,0,1,0,1,0,0
31620.0,208.0,-45.0,2.0,1.0,0.0,1.0,0.0,40400.0,1,0,1,0,1,0,0,1,1,0,0
81600.0,628.0,75.0,6.0,3.0,2.0,1.0,0.0,44000.0,0,0,1,0,1,0,0,1,1,0,0
42390.0,356.0,-7.0,3.0,1.0,2.0,0.0,0.0,6600.0,0,0,1,0,1,0,0,1,1,0,0
36400.0,303.0,-21.0,2.0,1.0,1.0,0.0,0.0,1400.0,0,0,1,1,0,0,0,1,1,0,0
69070.0,505.0,35.0,5.0,3.0,2.0,0.0,0.0,5700.0,0,1,0,1,0,0,0,1,1,0,0
40420.0,269.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
11390.0,89.0,94.0,1.0,1.0,0.0,0.0,0.0,300.0,0,1,0,1,0,0,1,0,1,0,0
5550.0,44.0,-12.0,2.0,1.0,1.0,0.0,0.0,4300.0,0,1,0,1,0,0,1,0,1,0,0
7040.0,37.0,-26.0,2.0,1.0,1.0,0.0,0.0,5500.0,0,1,0,1,0,0,1,0,1,0,0
39050.0,305.0,-19.0,3.0,3.0,0.0,0.0,0.0,2000.0,0,1,0,1,0,0,0,1,1,0,0
55530.0,438.0,18.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,0,1,1,0,0
53390.0,432.0,15.0,2.0,1.0,1.0,0.0,0.0,3200.0,0,1,0,1,0,0,0,1,1,0,0
37270.0,293.0,-23.0,3.0,1.0,2.0,0.0,0.0,6200.0,0,1,0,1,0,0,0,1,1,0,0
53170.0,461.0,23.0,5.0,2.0,3.0,0.0,0.0,4800.0,0,1,0,1,0,0,0,1,1,0,0
42280.0,375.0,-6.0,5.0,3.0,2.0,0.0,0.0,12100.0,0,1,0,1,0,0,0,1,1,0,0
27980.0,243.0,-35.0,6.0,3.0,3.0,0.0,0.0,7000.0,0,1,0,1,0,0,0,1,1,0,0
60200.0,449.0,24.0,5.0,3.0,2.0,0.0,0.0,9200.0,0,1,0,1,0,0,0,1,1,0,0
64290.0,495.0,31.0,3.0,1.0,2.0,0.0,0.0,5100.0,0,1,0,1,0,0,0,1,1,0,0
33310.0,274.0,-27.0,6.0,3.0,3.0,0.0,0.0,6800.0,0,1,0,1,0,0,0,1,1,0,0
60420.0,537.0,43.0,2.0,1.0,1.0,0.0,0.0,4500.0,0,1,0,1,0,0,0,1,1,0,0
49430.0,434.0,9.0,2.0,2.0,0.0,0.0,0.0,1500.0,0,1,0,1,0,0,0,1,1,0,0
20380.0,162.0,-59.0,2.0,1.0,1.0,0.0,0.0,4700.0,1,1,0,1,0,0,0,1,1,0,0
87140.0,680.0,83.0,4.0,2.0,1.0,1.0,0.0,27100.0,0,0,1,1,0,0,0,1,1,0,0
24490.0,237.0,-42.0,3.0,3.0,0.0,0.0,0.0,1000.0,0,0,1,1,0,0,0,1,1,0,0
6140.0,60.0,23.0,1.0,1.0,0.0,0.0,0.0,400.0,0,0,1,0,1,0,1,0,1,0,0
2190.0,29.0,-42.0,1.0,1.0,0.0,0.0,0.0,200.0,0,1,0,0,1,0,1,0,1,0,0
3020.0,29.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0
1630.0,26.0,-44.0,1.0,1.0,0.0,0.0,0.0,800.0,0,1,0,0,1,0,1,0,1,0,0
2560.0,38.0,-14.0,2.0,1.0,1.0,0.0,0.0,1300.0,0,1,0,0,1,0,1,0,1,0,0
3510.0,27.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
7570.0,69.0,67.0,1.0,0.0,1.0,0.0,0.0,5000.0,1,1,0,1,0,0,1,0,1,0,0
45330.0,485.0,25.0,3.0,0.0,2.0,0.0,1.0,402000.0,0,0,1,1,0,0,0,1,1,0,0
32690.0,380.0,-5.0,2.0,2.0,0.0,0.0,0.0,1100.0,1,1,0,0,1,0,0,1,1,0,0
26800.0,306.0,-26.0,1.0,0.0,0.0,1.0,0.0,10000.0,0,1,0,0,1,0,0,1,1,0,0
48250.0,573.0,44.0,3.0,1.0,2.0,0.0,0.0,12600.0,0,1,0,0,1,0,0,1,1,0,0
6790.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0
27890.0,276.0,-72.0,6.0,3.0,3.0,0.0,0.0,9800.0,0,1,0,0,1,0,0,1,1,0,0
54820.0,585.0,-37.0,3.0,1.0,2.0,0.0,0.0,5600.0,0,1,0,0,1,0,0,1,1,0,0
37840.0,468.0,-47.0,2.0,2.0,0.0,0.0,0.0,1200.0,0,1,0,0,1,0,0,1,1,0,0
31510.0,323.0,-27.0,4.0,3.0,1.0,0.0,0.0,2700.0,0,1,0,0,1,0,0,1,1,0,0
36400.0,411.0,-5.0,2.0,1.0,1.0,0.0,0.0,8700.0,0,1,0,1,0,0,0,1,1,0,0
9470.0,79.0,-84.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,1,0,1,0,0
29340.0,294.0,-31.0,3.0,3.0,0.0,0.0,0.0,1400.0,0,1,0,1,0,0,0,1,1,0,0
44960.0,643.0,56.0,4.0,1.0,3.0,0.0,0.0,14400.0,0,1,0,1,0,0,0,1,1,0,0
28500.0,337.0,-22.0,1.0,1.0,0.0,0.0,0.0,400.0,0,1,0,1,0,0,0,1,1,0,0
31250.0,430.0,2.0,3.0,0.0,3.0,0.0,0.0,4000.0,1,1,0,1,0,0,0,1,1,0,0
33760.0,568.0,35.0,3.0,1.0,1.0,1.0,0.0,81500.0,0,0,1,1,0,0,0,1,1,0,0
25400.0,398.0,-8.0,2.0,0.0,2.0,0.0,0.0,6000.0,0,0,1,1,0,0,0,1,1,0,0
32500.0,474.0,10.0,1.0,1.0,0.0,0.0,0.0,700.0,0,0,1,1,0,0,0,1,1,0,0
12580.0,120.0,-74.0,1.0,1.0,0.0,0.0,0.0,600.0,0,1,0,0,1,0,1,0,1,0,0
8060.0,57.0,-86.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,1,0,1,0,1,0,0
20160.0,262.0,-39.0,3.0,3.0,0.0,0.0,0.0,1600.0,0,1,0,0,1,0,0,1,1,0,0
36020.0,487.0,18.0,1.0,1.0,0.0,0.0,0.0,400.0,0,1,0,1,0,0,0,1,1,0,0
26550.0,330.0,-23.0,2.0,1.0,1.0,0.0,0.0,1700.0,0,1,0,1,0,0,0,1,1,0,0
15460.0,208.0,-51.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,1,0,0,0,1,1,0,0
23630.0,294.0,-29.0,3.0,3.0,0.0,0.0,0.0,1800.0,0,1,0,1,0,0,0,1,1,0,0
32130.0,427.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
28570.0,336.0,-13.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,0,1,1,0,0
37640.0,596.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
42930.0,341.0,-11.0,5.0,2.0,3.0,0.0,0.0,6200.0,0,1,0,0,1,0,0,1,1,0,0
14990.0,185.0,-51.0,2.0,1.0,1.0,0.0,0.0,4500.0,1,1,0,0,1,0,0,1,1,0,0
45470.0,573.0,65.0,8.0,5.0,2.0,1.0,0.0,33600.0,0,0,1,0,1,0,0,1,1,0,0
13740.0,218.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,1,0,0
17150.0,198.0,-44.0,3.0,1.0,1.0,1.0,0.0,24200.0,0,0,1,0,1,0,0,1,1,0,0
44600.0,591.0,75.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,0,1,1,0,0,0,1,1,0,0
40150.0,525.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0
17860.0,200.0,-50.0,2.0,1.0,1.0,0.0,0.0,4200.0,0,1,0,1,0,0,0,1,1,0,0
4190.0,43.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
1150.0,22.0,-73.0,1.0,1.0,0.0,0.0,0.0,100.0,0,1,0,1,0,0,1,0,1,0,0
2020.0,18.0,-76.0,1.0,1.0,0.0,0.0,0.0,400.0,0,1,0,1,0,0,1,0,1,0,0
1650.0,21.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
6040.0,41.0,-33.0,2.0,1.0,1.0,0.0,0.0,3300.0,0,1,0,1,0,0,1,0,1,0,0
13690.0,147.0,-67.0,2.0,1.0,1.0,0.0,0.0,3300.0,0,1,0,1,0,0,0,1,1,0,0
54830.0,694.0,68.0,5.0,3.0,2.0,0.0,0.0,4000.0,0,1,0,1,0,0,0,1,1,0,0
34280.0,460.0,5.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,0,1,1,0,0
24970.0,325.0,-26.0,2.0,0.0,2.0,0.0,0.0,4000.0,0,1,0,1,0,0,0,1,1,0,0
46740.0,553.0,29.0,6.0,3.0,3.0,0.0,0.0,5800.0,0,1,0,1,0,0,0,1,1,0,0
23040.0,318.0,-28.0,2.0,1.0,1.0,0.0,0.0,1300.0,0,1,0,1,0,0,0,1,1,0,0
5380.0,90.0,58.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,0,1,0,1,0,1,0,0
33540.0,570.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0
39980.0,629.0,43.0,2.0,1.0,1.0,0.0,0.0,2800.0,0,1,0,0,1,0,0,1,0,1,0
28520.0,483.0,5.0,3.0,3.0,0.0,0.0,0.0,1700.0,1,1,0,0,1,0,0,1,0,1,0
92780.0,1256.0,172.0,5.0,2.0,2.0,1.0,0.0,23500.0,1,0,1,0,1,0,0,1,0,1,0
60910.0,882.0,62.0,2.0,0.0,1.0,0.0,1.0,303000.0,0,1,0,0,1,0,0,1,1,0,0
81410.0,441.0,-56.0,3.0,2.0,1.0,0.0,0.0,10200.0,1,1,0,0,1,0,0,1,1,0,0
150220.0,709.0,-25.0,2.0,0.0,1.0,1.0,0.0,23000.0,0,1,0,0,1,0,0,1,1,0,0
109110.0,417.0,-54.0,2.0,2.0,0.0,0.0,0.0,1300.0,0,0,1,0,1,0,0,1,1,0,0
70490.0,330.0,-37.0,6.0,1.0,5.0,0.0,0.0,10300.0,0,0,1,0,1,0,0,1,1,0,0
83570.0,488.0,-3.0,3.0,2.0,1.0,0.0,0.0,1800.0,0,1,0,0,1,0,0,1,1,0,0
46580.0,260.0,-48.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,0,1,0,0,1,1,0,0
6500.0,67.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
5310.0,49.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
5770.0,45.0,-89.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,1,0,1,0,0
54150.0,307.0,-35.0,3.0,3.0,0.0,0.0,0.0,800.0,1,1,0,1,0,0,0,1,1,0,0
96070.0,537.0,19.0,3.0,1.0,1.0,1.0,0.0,49200.0,0,0,1,1,0,0,0,1,1,0,0
40800.0,222.0,-51.0,3.0,1.0,2.0,0.0,0.0,5800.0,0,0,1,1,0,0,0,1,1,0,0
38070.0,220.0,-48.0,2.0,1.0,1.0,0.0,0.0,7900.0,0,0,1,1,0,0,0,1,1,0,0
69660.0,362.0,-8.0,2.0,2.0,0.0,0.0,0.0,800.0,1,1,0,1,0,0,0,1,1,0,0
32310.0,194.0,-49.0,4.0,1.0,2.0,1.0,0.0,28400.0,0,0,1,1,0,0,0,1,1,0,0
39760.0,211.0,-39.0,3.0,3.0,0.0,0.0,0.0,1600.0,0,0,1,1,0,0,0,1,1,0,0
74940.0,360.0,15.0,2.0,2.0,0.0,0.0,0.0,500.0,0,0,1,1,0,0,0,1,1,0,0
63950.0,297.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
54030.0,335.0,13.0,6.0,3.0,3.0,0.0,0.0,13300.0,0,1,0,1,0,0,0,1,1,0,0
44080.0,339.0,11.0,2.0,1.0,1.0,0.0,0.0,3700.0,0,1,0,1,0,0,0,1,1,0,0
33580.0,268.0,-13.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,1,0,0,0,1,1,0,0
34980.0,296.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
40850.0,340.0,18.0,2.0,2.0,0.0,0.0,0.0,400.0,0,1,0,1,0,0,0,1,1,0,0
4050.0,34.0,-37.0,1.0,1.0,0.0,0.0,0.0,600.0,0,1,0,1,0,0,1,0,1,0,0
6320.0,32.0,-38.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,1,0,0,1,0,1,0,0
26130.0,220.0,-27.0,2.0,1.0,1.0,0.0,0.0,2200.0,0,1,0,1,0,0,0,1,1,0,0
34820.0,270.0,-6.0,1.0,1.0,0.0,0.0,0.0,300.0,0,1,0,1,0,0,0,1,1,0,0
4410.0,76.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
3280.0,40.0,-23.0,1.0,1.0,0.0,0.0,0.0,200.0,0,1,0,1,0,0,1,0,1,0,0
6070.0,46.0,-9.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,1,0,1,0,0
17660.0,140.0,-52.0,1.0,1.0,0.0,0.0,0.0,900.0,0,1,0,1,0,0,0,1,1,0,0
21240.0,138.0,-52.0,1.0,1.0,0.0,0.0,0.0,700.0,0,1,0,1,0,0,0,1,1,0,0
37710.0,233.0,-12.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,0,1,1,0,0
20250.0,157.0,-39.0,4.0,3.0,1.0,0.0,0.0,2600.0,1,1,0,1,0,0,0,1,1,0,0
43940.0,327.0,36.0,2.0,0.0,1.0,1.0,0.0,41000.0,0,0,1,1,0,0,0,1,1,0,0
31770.0,231.0,-3.0,3.0,1.0,2.0,0.0,0.0,10400.0,0,0,1,1,0,0,0,1,1,0,0
16450.0,141.0,-40.0,3.0,2.0,1.0,0.0,0.0,3800.0,0,0,1,1,0,0,0,1,1,0,0
29150.0,259.0,18.0,1.0,1.0,0.0,0.0,0.0,600.0,1,1,0,1,0,0,0,1,1,0,0
39660.0,325.0,54.0,5.0,2.0,2.0,1.0,0.0,34000.0,0,0,1,1,0,0,0,1,1,0,0
19220.0,149.0,-33.0,6.0,2.0,4.0,0.0,0.0,10700.0,0,0,1,1,0,0,0,1,1,0,0
40200.0,334.0,59.0,1.0,1.0,0.0,0.0,0.0,900.0,1,0,1,1,0,0,0,1,1,0,0
47010.0,375.0,63.0,4.0,2.0,1.0,0.0,1.0,204400.0,0,0,1,1,0,0,0,1,1,0,0
8610.0,79.0,-69.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,0,1,1,0,0,0,1,1,0,0
27810.0,265.0,11.0,1.0,1.0,0.0,0.0,0.0,500.0,0,0,1,1,0,0,0,1,1,0,0
36600.0,341.0,37.0,3.0,0.0,3.0,0.0,0.0,13000.0,0,1,0,1,0,0,0,1,1,0,0
5640.0,58.0,17.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,1,0,0,1,0,1,0,0
27870.0,238.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
34150.0,346.0,38.0,2.0,1.0,1.0,0.0,0.0,6300.0,0,1,0,1,0,0,0,1,1,0,0
3040.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
2410.0,39.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
3960.0,35.0,-27.0,1.0,0.0,1.0,0.0,0.0,1000.0,0,1,0,1,0,0,1,0,1,0,0
4420.0,60.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,1,0,0
49520.0,405.0,49.0,4.0,0.0,3.0,1.0,0.0,72000.0,0,0,1,1,0,0,0,1,1,0,0
51910.0,495.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,1,0
13600.0,215.0,-29.0,2.0,1.0,1.0,0.0,0.0,3600.0,0,0,1,0,1,0,0,1,0,1,0
40140.0,417.0,35.0,6.0,2.0,4.0,0.0,0.0,11300.0,0,1,0,0,1,0,0,1,1,0,0
31390.0,376.0,18.0,2.0,0.0,2.0,0.0,0.0,6000.0,1,1,0,0,1,0,0,1,1,0,0
11230.0,103.0,-68.0,4.0,1.0,2.0,1.0,0.0,25200.0,1,0,1,1,0,0,0,1,1,0,0
23200.0,264.0,-18.0,3.0,2.0,0.0,1.0,0.0,40600.0,0,0,1,1,0,0,0,1,1,0,0
26670.0,444.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0
26860.0,282.0,-44.0,2.0,0.0,2.0,0.0,0.0,5000.0,0,0,1,1,0,0,0,1,1,0,0
21760.0,250.0,-48.0,2.0,2.0,0.0,0.0,0.0,600.0,1,1,0,1,0,0,0,1,1,0,0
17570.0,211.0,-53.0,4.0,3.0,0.0,1.0,0.0,70800.0,0,0,1,1,0,0,0,1,1,0,0
11800.0,133.0,-46.0,2.0,1.0,1.0,0.0,0.0,3300.0,0,0,1,1,0,0,0,1,1,0,0
40250.0,451.0,91.0,4.0,3.0,1.0,0.0,0.0,2900.0,0,0,1,1,0,0,0,1,1,0,0
45180.0,370.0,44.0,4.0,2.0,2.0,0.0,0.0,5800.0,0,1,0,1,0,0,0,1,1,0,0
25650.0,157.0,-42.0,4.0,1.0,3.0,0.0,0.0,16900.0,0,1,0,1,0,0,0,1,1,0,0
48530.0,485.0,87.0,2.0,1.0,1.0,0.0,0.0,1300.0,0,1,0,1,0,0,0,1,1,0,0
45350.0,469.0,21.0,4.0,1.0,3.0,0.0,0.0,6400.0,0,1,0,1,0,0,0,1,1,0,0
31710.0,352.0,-9.0,2.0,2.0,0.0,0.0,0.0,1000.0,0,1,0,0,1,0,0,1,1,0,0
4520.0,50.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0
7400.0,47.0,-80.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,1,0,1,0,1,0,0
20160.0,243.0,-36.0,2.0,1.0,1.0,0.0,0.0,2700.0,1,1,0,0,1,0,0,1,1,0,0
50890.0,602.0,69.0,2.0,1.0,0.0,1.0,0.0,70500.0,0,0,1,0,1,0,0,1,1,0,0
40880.0,519.0,40.0,1.0,1.0,0.0,0.0,0.0,600.0,0,0,1,1,0,0,0,1,1,0,0
30430.0,308.0,-19.0,2.0,1.0,1.0,0.0,0.0,4500.0,0,0,1,1,0,0,0,1,1,0,0
71080.0,767.0,94.0,5.0,3.0,2.0,0.0,0.0,4600.0,1,1,0,1,0,0,0,1,1,0,0
65490.0,735.0,72.0,3.0,0.0,2.0,1.0,0.0,72000.0,0,0,1,1,0,0,0,1,1,0,0
31440.0,361.0,-22.0,3.0,2.0,1.0,0.0,0.0,4600.0,0,0,1,1,0,0,0,1,1,0,0
51660.0,626.0,29.0,1.0,1.0,0.0,0.0,0.0,500.0,0,0,1,1,0,0,0,1,1,0,0
45080.0,468.0,-6.0,3.0,2.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,0,1,1,0,0
48100.0,582.0,17.0,4.0,2.0,2.0,0.0,0.0,12100.0,0,1,0,1,0,0,0,1,1,0,0
90330.0,913.0,75.0,4.0,2.0,2.0,0.0,0.0,14100.0,0,1,0,1,0,0,0,1,1,0,0
50090.0,699.0,19.0,3.0,1.0,2.0,0.0,0.0,12600.0,1,1,0,1,0,0,0,1,1,0,0
36430.0,500.0,-16.0,2.0,0.0,1.0,1.0,0.0,94000.0,0,0,1,0,1,0,0,1,1,0,0
65150.0,952.0,60.0,4.0,3.0,1.0,0.0,0.0,4100.0,0,0,1,0,1,0,0,1,1,0,0
40030.0,577.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0
45170.0,579.0,-10.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,0,1,0,0,1,1,0,0
93510.0,1375.0,120.0,3.0,2.0,1.0,0.0,0.0,5700.0,0,1,0,0,1,0,0,1,0,1,0
59240.0,941.0,29.0,3.0,1.0,2.0,0.0,0.0,5200.0,0,1,0,0,1,0,0,1,1,0,0
11130.0,126.0,-40.0,3.0,1.0,2.0,0.0,0.0,4900.0,0,1,0,0,1,0,1,0,1,0,0
2960.0,49.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0
10520.0,72.0,1.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,0,1,0,1,0,1,0,0
44770.0,770.0,2.0,1.0,0.0,1.0,0.0,0.0,1000.0,1,1,0,0,1,0,0,1,1,0,0
79790.0,1419.0,80.0,3.0,2.0,0.0,1.0,0.0,21200.0,0,0,1,1,0,0,0,1,1,0,0
58160.0,897.0,3.0,3.0,2.0,1.0,0.0,0.0,1900.0,0,0,1,1,0,0,0,1,1,0,0
51230.0,944.0,8.0,2.0,0.0,2.0,0.0,0.0,5000.0,1,0,1,1,0,0,0,1,1,0,0
55890.0,1204.0,34.0,5.0,0.0,2.0,3.0,0.0,149000.0,0,0,1,1,0,0,0,1,1,0,0
29900.0,665.0,-31.0,1.0,1.0,0.0,0.0,0.0,900.0,1,0,1,1,0,0,0,1,1,0,0
8660.0,205.0,188.0,1.0,0.0,0.0,1.0,0.0,10000.0,0,0,1,0,1,0,1,0,0,1,0
23290.0,592.0,-37.0,1.0,1.0,0.0,0.0,0.0,500.0,0,1,0,0,1,0,0,1,0,1,0
21000.0,523.0,-44.0,1.0,0.0,1.0,0.0,0.0,8000.0,0,1,0,0,1,0,0,1,0,1,0
24570.0,434.0,-53.0,2.0,1.0,1.0,0.0,0.0,3600.0,0,1,0,0,1,0,0,1,1,0,0
56350.0,999.0,19.0,2.0,2.0,0.0,0.0,0.0,1000.0,0,1,0,0,1,0,0,1,1,0,0
31900.0,643.0,-24.0,2.0,2.0,0.0,0.0,0.0,1100.0,0,1,0,1,0,0,0,1,1,0,0
23920.0,359.0,-57.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,1,0,0,0,1,1,0,0
65240.0,1008.0,39.0,4.0,3.0,1.0,0.0,0.0,2500.0,0,1,0,0,1,0,0,1,1,0,0
49070.0,587.0,-20.0,2.0,1.0,1.0,0.0,0.0,2400.0,0,1,0,0,1,0,0,1,1,0,0
122820.0,1191.0,-40.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,1,0,0,1,1,0,0
132520.0,1174.0,-39.0,1.0,1.0,0.0,0.0,0.0,200.0,0,1,0,0,1,0,0,1,1,0,0
25710.0,258.0,-74.0,1.0,0.0,1.0,0.0,0.0,7000.0,0,1,0,0,1,0,1,0,1,0,0
17700.0,174.0,-81.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,1,0,1,0,0
72300.0,155.0,-82.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,1,0,0,1,0,1,0,0
16960.0,130.0,-34.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,1,0,0,1,0,1,0,0
87700.0,935.0,-49.0,2.0,1.0,1.0,0.0,0.0,1600.0,0,1,0,1,0,0,0,1,1,0,0
118860.0,1122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
102710.0,1159.0,5.0,1.0,1.0,0.0,0.0,0.0,400.0,0,1,0,1,0,0,0,1,1,0,0
95050.0,860.0,-22.0,2.0,0.0,2.0,0.0,0.0,5000.0,0,1,0,1,0,0,0,1,1,0,0
182210.0,1766.0,63.0,6.0,1.0,5.0,0.0,0.0,17800.0,0,1,0,1,0,0,0,1,1,0,0
95020.0,859.0,-25.0,1.0,1.0,0.0,0.0,0.0,600.0,0,1,0,1,0,0,0,1,1,0,0
29290.0,235.0,24.0,1.0,1.0,0.0,0.0,0.0,500.0,0,1,0,1,0,0,1,0,1,0,0
11440.0,121.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
26800.0,94.0,-49.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,1,0,1,0,0
43650.0,334.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
154830.0,1252.0,11.0,2.0,2.0,0.0,0.0,0.0,1100.0,0,1,0,1,0,0,0,1,1,0,0
121720.0,1170.0,2.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,0,1,0,0,1,1,0,0
111950.0,997.0,-13.0,4.0,3.0,1.0,0.0,0.0,4400.0,0,1,0,0,1,0,0,1,1,0,0
